experiment_id,fold,iteration,completed_iterations,diagnostic_loss_fixed,diagnostic_elbo_endpoint_relative_change,diagnostic_elbo_relative_range,spatial_lengthscale_x_relative_change_window,spatial_lengthscale_y_relative_change_window,kernel_variance_relative_change_window,temporal_lengthscale_relative_change_window,temporal_trend_absolute_change_window,site_relative_change_since_checkpoint,early_stop_elbo_plateau_pass,early_stop_parameter_stability_pass,early_stop_site_stability_pass,early_stop_convergence_gate_pass,early_stop_consecutive_passes
EARLY-STOP-A01,3,2399,2400,0.1350056718191435,0.0086042344477051,0.0249559152767118,0.022226543889243,0.0243746131250508,0.0247231935555484,0.1155373162187447,0.0166165527595011,0.1184929691528274,False,False,False,False,0
EARLY-STOP-A01,3,2449,2450,0.1332132090874689,0.0106251866066425,0.0250010662077818,0.0196678292598896,0.0287075147156609,0.0203794596183767,0.1131313564905723,0.0154409786459994,0.1149962275010602,False,False,False,False,0
EARLY-STOP-A01,3,2499,2500,0.1340129727317219,0.0047294885731695,0.0144656832222393,0.0213011969305919,0.0284955200836426,0.0178502149373568,0.1133612097080056,0.0094162689187613,0.1241073123174554,False,False,False,False,0
EARLY-STOP-A01,3,2549,2550,0.1339234731498869,0.0041397946040748,0.0144364572446744,0.0023339900960453,0.0470087907218921,0.0152100301320331,0.1116974633988658,0.010742902234035,0.1170721242312772,False,False,False,False,0
EARLY-STOP-A01,3,2599,2600,0.1331888008073523,0.014491119954511,0.0146186517948504,0.0048486974737536,0.0468730029039629,0.0101962627125779,0.1096890757811765,0.0190166633961069,0.1119417807450595,False,False,False,False,0
EARLY-STOP-A01,3,2649,2650,0.13275009964846,0.0167072400758474,0.0168870269091639,0.0108339524934494,0.0340335657635196,0.0163305894966402,0.1116960309022337,0.0223198005252608,0.1189851840062487,False,False,False,False,0
EARLY-STOP-A01,3,2699,2700,0.1330481127445358,0.0012393391320878,0.0094809576231093,0.020598276007217,0.0232357775950074,0.0171218516524903,0.1079379843166521,0.0218321152675862,0.1189831227702832,False,False,False,False,0
EARLY-STOP-A01,3,2749,2750,0.1330299333697296,0.0073354044907301,0.0094868368658116,0.0230522264749889,0.0233749318323087,0.0112090551920829,0.101748660995463,0.0328770760721681,0.1168991455213991,False,False,False,False,0
EARLY-STOP-A01,3,2799,2800,0.1317298567579751,0.0163796259185775,0.0164885184925763,0.025624232754461,0.0216776417939918,0.0111150502319868,0.0991893686242375,0.0201083863310606,0.1225955420518115,False,False,False,False,0
EARLY-STOP-A01,3,2849,2850,0.1343737047640962,0.0088964233446156,0.019872725651223,0.0227462087235375,0.014652991554786,0.0265241959442621,0.1019067530773771,0.0216120678830298,0.1121152133069031,False,False,False,False,0
EARLY-STOP-A01,3,2899,2900,0.1344055344596456,0.0124703093675221,0.0201119764726586,0.0266417419878771,0.0076122374666751,0.0325623499544251,0.0981821188508461,0.0168923812738544,0.1208259943984002,False,False,False,False,0
EARLY-STOP-A01,3,2949,2950,0.1344198970995972,0.0103104382825429,0.0201183311569949,0.0186151251115775,0.0122390800860454,0.034201020909162,0.098100755969213,0.0194620238042476,0.1241048185376969,False,False,False,False,0
EARLY-STOP-A01,3,2999,3000,0.1349432717408474,0.0143827657629509,0.0239111844512461,0.0200821915787677,0.0041657375106523,0.0406626266170043,0.1003167502034373,0.0198993017129929,0.1283342897648224,False,False,False,False,0
EARLY-STOP-A01,3,3049,3050,0.1325097584126223,0.0059204623298125,0.0239111844512461,0.029683147671837,0.005612621433557,0.034912695488684,0.0979161291566081,0.0282787151053743,0.1193683784438305,False,False,False,False,0
EARLY-STOP-A01,3,3099,3100,0.1333937492844158,0.0072927622364868,0.0181078965418107,0.0348975877674859,0.0047497455903817,0.0242206283279117,0.0936807948945739,0.0318625919788148,0.12058950013481,False,False,False,False,0
EARLY-STOP-A01,3,3149,3150,0.1327052201192455,0.0126506274256935,0.0181741586026853,0.028993746773523,0.0058622808666281,0.0147870174247632,0.0915269776295062,0.0288470843920805,0.1284809563485533,False,False,False,False,0
EARLY-STOP-A01,3,3199,3200,0.1330761757006397,0.0099964471625939,0.0182648254084323,0.0391692077254681,0.0038742005679112,0.0157312723795167,0.0882546499386247,0.0275553954722571,0.1253642583753888,False,False,False,False,0
EARLY-STOP-A01,3,3249,3250,0.1339015600520532,0.0077196267391139,0.0182648254084323,0.036495999055079,0.0064216559458761,0.0191844881171129,0.0872676819288988,0.0250762872392648,0.1288853095994909,False,False,False,False,0
EARLY-STOP-A01,3,3299,3300,0.1337877905570829,0.0096448152933837,0.0104462193210656,0.0269726902107318,0.0063611711567968,0.0162878618250871,0.084210405531115,0.0248835606245105,0.1268761850969226,False,False,False,False,0
EARLY-STOP-A01,3,3349,3350,0.1342813804257063,0.0066542184026772,0.0117984222068325,0.0156031377628781,0.016054971263331,0.0174850298486528,0.0804739580413972,0.0195296470533071,0.1241450522608995,False,False,False,False,0
EARLY-STOP-A01,3,3399,3400,0.1326844822457648,0.0001562702165145,0.0119678816314921,0.0143263237594836,0.013107882647278,0.024798258556113,0.0831275635393314,0.0248655134322982,0.1297126817395714,False,False,False,False,0
EARLY-STOP-A01,3,3449,3450,0.1323313372118189,0.0055970836620399,0.0146145112150819,0.0044814750237254,0.0220025498920939,0.0230384091726673,0.0852876043553468,0.0220942586995958,0.1298933447794683,False,False,False,False,0
EARLY-STOP-A01,3,3499,3500,0.1319113407872258,0.0148633015481951,0.0177882645241218,0.0004823730785479,0.0301746374485546,0.0203732740004776,0.0827313080342501,0.0203450415900952,0.1283505299059376,False,False,False,False,0
EARLY-STOP-A01,3,3549,3550,0.1332661050354736,0.0038993507511941,0.0178231577730958,0.0098424136305704,0.037706420776775,0.0284304077290489,0.08285188833251,0.0263013881920846,0.1245942999525582,False,False,False,False,0
EARLY-STOP-A01,3,3599,3600,0.1330190756102118,0.0094004456276264,0.0178397282867034,0.0052520670377646,0.030674344943336,0.0268820114730611,0.0831132143443635,0.0252005737826729,0.1204476643317437,False,False,False,False,0
EARLY-STOP-A01,3,3649,3650,0.1319930290193585,0.0052112591819557,0.0102240255017278,0.0097793376925033,0.0321324849303013,0.0290926632631048,0.0792987452028122,0.0138659179647846,0.1248869753307607,False,False,False,False,0
EARLY-STOP-A01,3,3699,3700,0.1318681637913972,0.0035001038316445,0.0105774678589697,0.0183141409084114,0.0435027096033908,0.0270867235127194,0.0769233793588974,0.0119397719616277,0.1313723550706219,False,False,False,False,0
EARLY-STOP-A01,3,3749,3750,0.1327373957194441,0.0062621979830436,0.0105612435401461,0.0054927254933897,0.0312543988922955,0.0233935634232947,0.0739648812301059,0.0206151118945873,0.1331913660024043,False,False,False,False,0
EARLY-STOP-A01,3,3799,3800,0.1344785439387475,0.0090978790364677,0.0196449037292666,0.0041030818289592,0.017837200231493,0.0269842688890142,0.0750810267631529,0.0106212854970712,0.1318850622208362,False,False,False,False,0
EARLY-STOP-A01,3,3849,3850,0.1333699501452993,0.0026377760744302,0.0196449037292666,0.0076327774308665,0.0188697358125386,0.0192500886102273,0.0731995621424717,0.0194596021942231,0.1283416976968239,False,False,False,False,0
EARLY-STOP-A01,3,3899,3900,0.1323973916876352,0.0030635153332031,0.0196909667937497,0.0112148049305047,0.0187763587165781,0.0146004221352676,0.0721456190276098,0.0243061781694257,0.1278978727964538,False,False,False,False,0
EARLY-STOP-A01,3,3949,3950,0.1325105756707223,0.0048716222388704,0.0196825644597342,0.0162790289936392,0.0162621155058866,0.0105649732306012,0.0688700960827616,0.0286312380031181,0.1282334609506923,False,False,False,False,0
EARLY-STOP-A01,3,3999,4000,0.1338935400152153,0.0087100118960808,0.0156414490877683,0.0069898429134965,0.0293936692233942,0.0105137329860334,0.0685555809015941,0.0207093012626627,0.1293902051989051,False,False,False,False,0
COMB-A02,1,1499,1500,0.1702703583916119,0.006379132767315,0.0147185821340245,0.0358520080330149,0.0400917207725392,0.0589997032156832,0.09472917978087,0.0187389144672935,0.0988001054889286,False,False,False,False,0
COMB-A02,1,1549,1550,0.1688463669980355,0.0202040069630172,0.0230085471080973,0.0397287033693079,0.0344220233120334,0.0578465215287168,0.0936521712497426,0.017511419164559,0.0998550833211723,False,False,False,False,0
COMB-A02,1,1599,1600,0.1697331379975701,0.0177401543759695,0.023115266884873,0.0398752753228292,0.0326306810774069,0.0552057077774277,0.0927885613138128,0.0146858991658778,0.0957255244251892,False,False,False,False,0
COMB-A02,1,1649,1650,0.1704077978127658,0.0074644120560922,0.0176711754920451,0.0411599677142296,0.0308652639412292,0.0509054514817493,0.0918282639158366,0.0159474944052394,0.1062661689903131,False,False,False,False,0
COMB-A02,1,1699,1700,0.1692092718475624,0.0154034763207234,0.0177062399314358,0.0387463624410192,0.029309718507464,0.0496792429786029,0.0910821516895575,0.0115727235397397,0.1020697134762528,False,False,False,False,0
COMB-A02,1,1749,1750,0.169071500830181,0.0070409058438326,0.0092135464278059,0.0351483267177543,0.0295997082751175,0.0511925073342261,0.0913856710751842,0.0128699595663363,0.1034868195554735,False,False,False,False,0
COMB-A02,1,1799,1800,0.1700971781761377,0.007407983958084,0.0092135464278059,0.0323955532326196,0.0268426575524633,0.0549429806007666,0.0922796855617347,0.0134903233765125,0.1053410315292952,False,False,False,False,0
COMB-A02,1,1849,1850,0.1690452410088452,0.0040528148883618,0.0080400490723079,0.0316958260331976,0.027093031681371,0.0527248491094777,0.0914498261584908,0.0143386065327673,0.1038979136249322,False,False,False,False,0
COMB-A02,1,1899,1900,0.1693515219488406,0.0061985183629083,0.0080491115857908,0.0270416144181962,0.0279634744983407,0.0548826914448101,0.0916262032239258,0.0126740255308324,0.1039111903050091,False,False,False,False,0
COMB-A02,1,1949,1950,0.1682444960713152,0.0057016720520868,0.0109535170453656,0.0257499600579235,0.0282185408826093,0.0540131564225473,0.0913192095429672,0.0191171762787109,0.10636020177895,False,False,False,False,0
COMB-A02,1,1999,2000,0.1680867404323842,0.0058245203535861,0.0118919739544317,0.0251122923456237,0.0285400773959134,0.0527557979519537,0.0913660457183722,0.0196955573777477,0.1023352824171479,False,False,False,False,0
COMB-A02,1,2049,2050,0.1680157601775735,0.012236640377472,0.0123420179729305,0.0250422537775467,0.0281273963831906,0.0494024160435411,0.0899278800695856,0.0224916679511934,0.1049597080739726,False,False,False,False,0
COMB-A02,1,2099,2100,0.169100055574153,0.0003242597365101,0.007920559829839,0.0243372268842552,0.0226051256158643,0.0538904850377031,0.0908948117048264,0.0184335185640024,0.106752834730045,False,False,False,False,0
COMB-A02,1,2149,2150,0.168866523589942,0.0028638559212069,0.0079247588679199,0.023452686122254,0.0216802612668562,0.0520482532853808,0.0906584238103471,0.017293466194141,0.1083546956553326,False,False,False,False,0
COMB-A02,1,2199,2200,0.1677391044758224,0.0030039116125292,0.0080929212075468,0.0235406841133241,0.0202334432599376,0.0480615329774172,0.0896059404190082,0.0169489688784511,0.1079672255822176,False,False,False,False,0
COMB-A02,1,2249,2250,0.1671285802191048,0.0057003914218019,0.0117313935568487,0.0246919511937425,0.0178340834342782,0.0446261639849492,0.0878997009035682,0.0162723304348829,0.1070569818559515,False,False,False,False,0
COMB-A02,1,2299,2300,0.167037489777408,0.0058224918848779,0.0122861409550935,0.024140837638034,0.0165780820525757,0.044767312136762,0.0880254001856632,0.0114825372846146,0.1089216890581736,False,False,False,False,0
COMB-A02,1,2349,2350,0.1667887506149673,0.0136682684777246,0.01380428787144,0.0205806419268072,0.0198951910997562,0.0403669033047877,0.0867362668466855,0.0141780529635595,0.1064460107572587,False,False,False,False,0
COMB-A02,1,2399,2400,0.167821193559699,0.0061902738803422,0.0124095161757251,0.0230561414443527,0.0176896561920648,0.0365817149361262,0.0853438401038339,0.0142658727849919,0.1066185604254508,False,False,False,False,0
COMB-A02,1,2449,2450,0.1659144408961906,0.0108779856988851,0.0114120063926793,0.0254839070557088,0.015891487698392,0.0356807844251758,0.0847773664407129,0.0121179454185773,0.1087757210870019,False,False,False,False,0
COMB-A02,1,2499,2500,0.1670542201251034,0.0004449274558781,0.0114145464074206,0.0230913949405266,0.0146596547906037,0.0390434502493319,0.0858003390682243,0.0121807513657551,0.1125474647229186,False,False,False,False,0
COMB-A02,1,2549,2550,0.167495917836857,0.0027444620968611,0.0114145464074206,0.0207473995151717,0.0102593486096301,0.0438476064802206,0.0867803543527002,0.0113371192964257,0.1084894010281926,False,False,False,False,0
COMB-A02,1,2599,2600,0.1677297650379866,0.0056419537861497,0.0113989052590088,0.0223051413103455,0.0062692923085218,0.045695581432365,0.0878423556119571,0.0112242787653688,0.1057342454178419,False,False,False,False,0
COMB-A02,1,2649,2650,0.1669355917430066,0.0052770558825596,0.0113989052590088,0.0231951313096046,0.0050014360522026,0.0456153731290273,0.0884239120361575,0.0116306039602153,0.1051897765967767,False,False,False,False,0
COMB-A02,1,2699,2700,0.1657521312779803,0.0009782730022391,0.0118424795591508,0.0238588676482265,0.002688000874363,0.0516235311012507,0.0909211820893027,0.0083236670738939,0.1085883510211324,False,False,False,False,0
COMB-A02,1,2749,2750,0.1660846523225598,0.0058039108609019,0.0118424795591508,0.0180887790711505,0.0018232409053195,0.050074032948812,0.0917400816537655,0.0066741009584062,0.1121751253850819,False,False,False,False,0
COMB-A02,1,2799,2800,0.1660985664528168,0.0083425996411519,0.011876461986482,0.0217256326350411,0.0040942911573657,0.0401118335274516,0.0906371601180709,0.0068183200079837,0.1083483000900488,False,False,False,False,0
COMB-A02,1,2849,2850,0.1663497969298865,0.0082273298826094,0.0118973890554533,0.021755705940025,0.0079813430171819,0.0334963593127567,0.0892431376095331,0.0070228406523947,0.105406613413821,False,False,False,False,0
COMB-A02,1,2899,2900,0.1647763198380304,0.0129347605410616,0.0130004875799359,0.0233268064317284,0.0041216089539747,0.0348513287659283,0.0897521419067994,0.0101081015410104,0.1075480354585428,False,False,False,False,0
COMB-A02,1,2949,2950,0.1678753440172999,0.0128095652402735,0.0186585233937729,0.0192174005919838,0.0165846943513613,0.0202549588886361,0.085574774597312,0.0106229513631807,0.1113032226902525,False,False,False,False,0
COMB-A02,1,2999,3000,0.1665206707237373,0.0026252781041482,0.0186436422651423,0.0212081275985405,0.0144011193366902,0.0173292762378641,0.0832878070343054,0.0087995948793542,0.1120241967867858,False,False,False,False,0
COMB-A02,1,3049,3050,0.1665361634043579,0.0026345618802524,0.0186200007535323,0.0231425851207802,0.0166396558034481,0.0117726459151905,0.0813157689163736,0.0154368022764723,0.1127834526195433,False,False,False,False,0
COMB-A02,1,3099,3100,0.1652113555438491,0.0068436596079359,0.0186200007535323,0.0225200571272479,0.0173423123819186,0.0093294617732331,0.0803140583665623,0.0211336670302546,0.110017265810216,False,False,False,False,0
COMB-A02,1,3149,3150,0.1659277165120558,0.006987634358852,0.0186436409274655,0.0166507210847242,0.0207549527978365,0.0103932047692204,0.0800907676458593,0.0153220209457238,0.1097070436504229,False,False,False,False,0
COMB-A02,1,3199,3200,0.1676061164104545,0.0016037352502323,0.0159972004803614,0.0186048420103453,0.017276551837935,0.0114715935984201,0.0802243634677285,0.0185128071682534,0.1143327847486174,False,False,False,False,0
COMB-A02,1,3249,3250,0.1675154083045572,0.0059736582641457,0.0143804937849397,0.0223728905120798,0.0153433257703991,0.0099429066093651,0.0810707790239931,0.0211551909781138,0.115714555771514,False,False,False,False,0
COMB-A02,1,3299,3300,0.1653926305995051,0.0068665734905653,0.0144061416067662,0.015370806271749,0.015409086642904,0.0165683263675894,0.0825362213999267,0.0198522282443731,0.1057650037745345,False,False,False,False,0
COMB-A02,1,3349,3350,0.1664798236084098,0.0076778503534765,0.0144085833055262,0.0146347213266923,0.0121612826853575,0.021300541746672,0.0833045617996587,0.0155807005801941,0.1120031397017074,False,False,False,False,0
COMB-A02,1,3399,3400,0.1657902792617699,0.0008282959180956,0.0133179037403738,0.0182453188555525,0.0105114208602618,0.0169979541350186,0.0820784284101972,0.0152089274068931,0.1092372181059385,False,False,False,False,0
COMB-A02,1,3449,3450,0.1646725061751917,0.017503002265613,0.0176579849340761,0.0126019813187316,0.010954627070036,0.0242366468062928,0.0834121246173336,0.014162491218531,0.1089657282091653,False,False,False,False,0
COMB-A02,1,3499,3500,0.1660450558586655,0.0087774161241245,0.0171344147441905,0.0082111484905483,0.0129925600102173,0.0249085284991911,0.0827178057358318,0.0138505538398914,0.1079940434846277,False,False,False,False,0
COMB-A02,1,3549,3550,0.1661700852234157,0.0047006606104066,0.0108928570404482,0.0145223370587808,0.0069018217437332,0.0234335853862346,0.0821000842988984,0.0117980548774638,0.1145159635218615,False,False,False,False,0
COMB-A02,1,3599,3600,0.1655568130093297,0.0055442790548074,0.0108928570404482,0.010281668738472,0.0132732477084179,0.0183402579761388,0.0805160693328667,0.0113614063378343,0.1109010419908427,False,False,False,False,0
COMB-A02,1,3649,3650,0.1653335723412048,0.0027547267704643,0.0090393371974951,0.0133766683915,0.0118360895728319,0.0150902058352448,0.0788906188693173,0.0148863358192314,0.1126657055928048,False,False,False,False,0
COMB-A02,1,3699,3700,0.1655691555402905,0.0054450459638042,0.0090453736068096,0.0189044632105291,0.0077770362862574,0.0111355594845079,0.0779947584532376,0.0133160330364971,0.111582384106349,False,False,False,False,0
COMB-A02,1,3749,3750,0.1663426648645635,0.0017923388586246,0.0060859425722543,0.017433253250582,0.0094339435298094,0.0107606092655956,0.0769551550210553,0.0181125961083383,0.1145324922431566,False,False,False,False,0
COMB-A02,1,3799,3800,0.1660659511564699,0.0006266715624887,0.0060855591159196,0.0092616461089372,0.0152465159344269,0.013257153869705,0.0767777800795439,0.0154428518609633,0.1094980335674955,False,False,False,False,0
COMB-A02,1,3849,3850,0.1647990830802647,0.0045768574261103,0.0093232300146066,0.0129578396394966,0.0096008729309279,0.0150631384828255,0.0774076250955207,0.011266676192269,0.1183278208948782,False,False,False,False,0
COMB-A02,1,3899,3900,0.1664959358265883,0.0070304141435035,0.0102332516193778,0.0057000006150751,0.0182773311268678,0.0111728320729591,0.0763420105761004,0.0136830504856622,0.1063530267570166,False,False,False,False,0
COMB-A02,1,3949,3950,0.1661892143892399,0.0037450142626263,0.0102141541940309,0.0070393797072141,0.0146761459544333,0.0143999808943822,0.0765525478477279,0.0156979075360716,0.1276871814975779,False,False,False,False,0
COMB-A02,1,3999,4000,0.1668457927864097,0.0030246474784797,0.0123098555888099,0.0041613048188631,0.0167852636901623,0.0147725182802648,0.0775956639111702,0.0136371897809837,0.1162454082191757,False,False,False,False,0
COMB-A02,2,1499,1500,0.1474059376990237,0.0024792432962666,0.0106575087837014,0.0450218361319094,0.0226824074721919,0.0690320005356435,0.0982429026897495,0.0248357494556964,0.1256051871847847,False,False,False,False,0
COMB-A02,2,1549,1550,0.1473391486988194,0.0110170292417506,0.0111121172315607,0.0429794221694585,0.0240615764041182,0.0661136977997341,0.0974477835160704,0.0248839907850426,0.1254090861483412,False,False,False,False,0
COMB-A02,2,1599,1600,0.1487377605638846,0.0069928068870846,0.0102037527751164,0.0440545543457643,0.0224472406828824,0.0618807886497511,0.0958068425105194,0.026838124133375,0.135297467762707,False,False,False,False,0
COMB-A02,2,1649,1650,0.1486323430854128,0.0062690925631917,0.0101718179849809,0.0421159481659837,0.0184296696032463,0.0674508329815447,0.096550999544438,0.0252420559090853,0.1347205871357046,False,False,False,False,0
COMB-A02,2,1699,1700,0.1498633657185701,0.0068329904827753,0.0169769387626643,0.0359505826623581,0.0206412071357052,0.0700146218694482,0.0970086856119801,0.0237143662662276,0.1343046245711879,False,False,False,False,0
COMB-A02,2,1749,1750,0.1494848257657038,0.0141031501113944,0.0169769387626643,0.0334854287732364,0.0199336456808423,0.0744817140180627,0.0982240536004929,0.0182855404639723,0.1309614687222011,False,False,False,False,0
COMB-A02,2,1799,1800,0.1489982989448667,0.0112607562938945,0.0169560719243444,0.0341533503010014,0.0189006472086874,0.0699297124229262,0.0974609621938006,0.0168691970749439,0.1284162499659739,False,False,False,False,0
COMB-A02,2,1849,1850,0.1467211334051945,0.0135582729701241,0.0211075025212603,0.0331811804589786,0.0160367014447656,0.0706035884253628,0.0984810677781466,0.0161326857856532,0.1306900551691835,False,False,False,False,0
COMB-A02,2,1899,1900,0.1467769755128517,0.0124829329474738,0.0211149785649816,0.0346858632503771,0.016695766616187,0.0616903414161956,0.096175636208241,0.0192019600296968,0.1366103146712993,False,False,False,False,0
COMB-A02,2,1949,1950,0.147676067123032,0.0145952854124844,0.0211830388652883,0.0334954417974939,0.0192885180355389,0.0564811256585856,0.0950579619820735,0.0187648820308455,0.1365158907215071,False,False,False,False,0
COMB-A02,2,1999,2000,0.148487294323923,0.0066731284374262,0.0186632968170461,0.0302109003345721,0.0222859029516863,0.0508162199787298,0.0935335841945162,0.0279627803563107,0.1336876226739065,False,False,False,False,0
COMB-A02,2,2049,2050,0.1481319156810775,0.0058147191607185,0.0153962412919747,0.0270452318353997,0.0263886781304987,0.0473844308106692,0.091970903804646,0.0263398024589315,0.1360741384268088,False,False,False,False,0
COMB-A02,2,2099,2100,0.1504544459819105,0.0254449545888242,0.0252414592826474,0.0282168841700779,0.0261225363226433,0.0429083554144673,0.0902858146016742,0.0251587559381181,0.1330271303558121,False,False,False,False,0
COMB-A02,2,2149,2150,0.1469876589685174,0.001435398535292,0.0248639028210006,0.0272763284771004,0.026380867232336,0.0422345593200916,0.0906279615100173,0.0209549145665307,0.1336156920486785,False,False,False,False,0
COMB-A02,2,2199,2200,0.1481862173700171,0.0034545221641102,0.0233990878499175,0.0253089989580307,0.0237197020118406,0.0458831493193999,0.0913388863555065,0.020955336193776,0.1328656144173746,False,False,False,False,0
COMB-A02,2,2249,2250,0.1476955728615901,0.0053319138579342,0.0233990878499175,0.0272683815918134,0.0192169655234213,0.04713024549862,0.0918136275012254,0.016871763099167,0.13653731419735,False,False,False,False,0
COMB-A02,2,2299,2300,0.1474799772935829,0.0044010663366982,0.0234378963934113,0.0316847534240287,0.0109416067248885,0.0456701568691218,0.0913399202674978,0.0221198322806114,0.1293947334370172,False,False,False,False,0
COMB-A02,2,2349,2350,0.1473058464710294,0.0209272613403508,0.0234896624166234,0.0259050956253836,0.0148163043889796,0.0444249969359842,0.0901190629682871,0.023629234343274,0.1383330797842889,False,False,False,False,0
COMB-A02,2,2399,2400,0.1475573864575468,0.0038760226064375,0.0081247906113389,0.0195018126248362,0.0167438478627286,0.046551308282544,0.0900705825381683,0.0220417843614147,0.1413057886193942,False,False,False,False,0
COMB-A02,2,2449,2450,0.1477247947520214,0.0031138025262063,0.0059635026251247,0.0175899489113641,0.0173005815192436,0.0459839317397468,0.0907141989675347,0.0236003420139689,0.1357575022737042,False,False,False,False,0
COMB-A02,2,2499,2500,0.147658066588724,0.0002539431083776,0.0028382544116101,0.0178040778363985,0.0173794432986468,0.0417408233523427,0.0897098599627325,0.0269292981478958,0.1411335035336983,False,False,False,False,0
COMB-A02,2,2549,2550,0.1457094154920568,0.0120054385281163,0.0136618578361797,0.0172591948478704,0.0168088722101793,0.0433726340725131,0.0908228728026003,0.0205473824156894,0.1433973344998453,False,False,False,False,0
COMB-A02,2,2599,2600,0.1465538347516075,0.0051051043623701,0.0136699258157612,0.0174819748584043,0.015612072911777,0.0411005567585875,0.0909948082786685,0.0238590507159708,0.1363941101348689,False,False,False,False,0
COMB-A02,2,2649,2650,0.1462379622435264,0.0089417700170503,0.0137048783904193,0.0166745920292115,0.0171873102454562,0.0386390593377824,0.0899912442480999,0.025217999103399,0.1334984111036919,False,False,False,False,0
COMB-A02,2,2699,2700,0.1458420795916616,0.0127447471734197,0.0137666374580711,0.016857207757426,0.0152127419666958,0.0370609999936849,0.0885577271940523,0.0224493732708657,0.1385607639435846,False,False,False,False,0
COMB-A02,2,2749,2750,0.1457044265051467,0.0132308388475576,0.0133774294970809,0.0119812275628386,0.0178957893523472,0.0402962625586671,0.0890073469928688,0.0198684247240767,0.1317189517323874,False,False,False,False,0
COMB-A02,2,2799,2800,0.1450828086986894,0.0043003864317987,0.0100910204730429,0.0112552491648189,0.0189244714944669,0.0383736335607197,0.088200304737254,0.0249114607083856,0.136509286904481,False,False,False,False,0
COMB-A02,2,2849,2850,0.1448385790758024,0.0117039289945039,0.0117666007990884,0.013658904789199,0.014397211687991,0.0390871850693197,0.0885332262751895,0.0203309283197027,0.1347887065266012,False,False,False,False,0
COMB-A02,2,2899,2900,0.1450829622480573,0.0078980859535343,0.0096247858184223,0.0185374987807362,0.0076555797729623,0.0371901007895323,0.0886044130945733,0.0238475216739963,0.1322544000678031,False,False,False,False,0
COMB-A02,2,2949,2950,0.1464489888621683,0.0041614139911197,0.0110762010228213,0.0189162247263993,0.0096314864674283,0.0325377306054298,0.0880537463166332,0.0268651187767684,0.1399773165587744,False,False,False,False,0
COMB-A02,2,2999,3000,0.1462061483549886,0.0034434221517913,0.0110762010228213,0.0194382756211233,0.0106185386240452,0.0279383962716842,0.0869110417662211,0.0277163889994626,0.1390641728051927,False,False,False,False,0
COMB-A02,2,3049,3050,0.1459650599398487,0.0060810184822897,0.0110662822874376,0.0177692043262907,0.0075091017325057,0.0311551765475693,0.0878718423328076,0.0215019275441334,0.1438084328768875,False,False,False,False,0
COMB-A02,2,3099,3100,0.1466941414239336,0.0128112437996239,0.0127018836589725,0.0150106804179589,0.0094362121943998,0.0330234134042748,0.0880611291004558,0.0264040444488708,0.1488110099708819,False,False,False,False,0
COMB-A02,2,3149,3150,0.1462963952894127,0.0083637184032731,0.011016513947551,0.0128473076753858,0.0126627347314614,0.0320554661354492,0.0882023056831786,0.0248063810750859,0.1449367981465384,False,False,False,False,0
COMB-A02,2,3199,3200,0.1478104156347589,0.0092962524573789,0.0126072402491219,0.0144033615172478,0.0114056439536973,0.0308101907028643,0.087453046252028,0.0244512145898809,0.1438009386996533,False,False,False,False,0
COMB-A02,2,3249,3250,0.1482432496615504,0.0139330755202969,0.0155512853572509,0.0157520724497076,0.0098724309029839,0.0308468233123091,0.0870574786478208,0.025683109307325,0.1378990088346168,False,False,False,False,0
COMB-A02,2,3299,3300,0.1471871163252715,0.0083722528249326,0.0155041511605742,0.0155487661662939,0.0138049491248347,0.0258664919913843,0.0851495834084102,0.0321155838845566,0.1379754212483874,False,False,False,False,0
COMB-A02,2,3349,3350,0.145418865325453,0.008693435784836,0.0192212620684212,0.0182013341442849,0.0145131706453775,0.019398225779895,0.0830617926106288,0.027878417495993,0.1388217683044289,False,False,False,False,0
COMB-A02,2,3399,3400,0.1450253958709413,0.0086878382475323,0.0219286853486599,0.0183282507970148,0.013703851639541,0.0191772907387105,0.0813253859531818,0.0256802567732508,0.1448940535862835,False,False,False,False,0
COMB-A02,2,3449,3450,0.1442942345046957,0.0237884530326453,0.0269920330034026,0.019077336930735,0.0125312682848445,0.017425261631131,0.0801839371253256,0.0276876474324911,0.1491208024693219,False,False,False,False,0
COMB-A02,2,3499,3500,0.1450815901243453,0.0213275109957678,0.0271876692980753,0.0195210520516538,0.0120598600097528,0.0152925992962622,0.0786670286037813,0.0285174553599731,0.1523874149269145,False,False,False,False,0
COMB-A02,2,3549,3550,0.1456072000611693,0.0107340662929404,0.0199165389678763,0.0204808674399596,0.0044202110412171,0.0209152159383132,0.079494506418824,0.026450515668609,0.1462669523847826,False,False,False,False,0
COMB-A02,2,3599,3600,0.1453245614761893,0.0006484980408327,0.0090422709659381,0.0205094835405463,0.0020197234690524,0.0227236879290424,0.0803314326735126,0.0252700685271302,0.1408416699566038,False,False,False,False,0
COMB-A02,2,3649,3650,0.1463964328848422,0.0094537719112385,0.0144776435937087,0.015913132501556,0.009174112490718,0.0184300209540589,0.079345450826569,0.028707012822807,0.1542478241055353,False,False,False,False,0
COMB-A02,2,3699,3700,0.1430139531251509,0.0088727133411774,0.0232948216905824,0.0176573332260023,0.0061978069879143,0.0198351000422347,0.0800282597575252,0.0257757582133759,0.153805946488768,False,False,False,False,0
