fold,iteration,elbo_stochastic,regularization_spatial_log_lengthscale,regularization_kernel_log_variance,regularization_total,natural_gradient_gamma,minimum_site_precision_eigenvalue,gradient_global_norm,spatial_lengthscale_x_km,spatial_lengthscale_y_km,temporal_lengthscale_steps,temporal_lengthscale_trainable,kernel_variance,linear_intercept,inducing_mean_displacement_m,inducing_max_displacement_m,inducing_min_pairwise_distance_m,elapsed_seconds,temporal_trend_coefficient,completed_iterations,diagnostic_loss_fixed,site_relative_change_since_checkpoint,diagnostic_elbo_endpoint_relative_change,diagnostic_elbo_relative_range,spatial_lengthscale_x_relative_change_window,spatial_lengthscale_y_relative_change_window,kernel_variance_relative_change_window,temporal_lengthscale_relative_change_window,temporal_trend_absolute_change_window,early_stop_elbo_plateau_pass,early_stop_parameter_stability_pass,early_stop_site_stability_pass,early_stop_convergence_gate_pass,early_stop_eligible,early_stop_consecutive_passes,convergence_gate_result
2,1799,-214446.74127254347,0.0,0.0,0.0,0.01,1.313420490218178,118886.94500058056,4.18320873282669,4.139757362270441,1.8115022760603643,True,0.6346456144732142,-0.3141016134200297,0.0,0.0,1532.6584941213016,1838.425006167032,-0.3152956259531998,1800,0.1501832981605022,0.0959695376160446,0.0101000964189465,0.010054034558832,0.0047458697813742,0.0542260555131315,0.023311769889808,0.1472560681085734,0.0137147701153948,False,False,False,False,True,0,FAIL
2,1849,-234427.08973694663,0.0,0.0,0.0,0.01,1.610295031017934,53106.3310119491,4.196861780883058,4.169608519878533,1.7552295254042714,True,0.6387438061946651,-0.3164818839689067,0.0,0.0,1532.6584941213016,1888.087928791996,-0.3206515057254083,1850,0.1482045689253359,0.0989196620019596,0.0083220463844378,0.0132478072089675,0.0008861798859564,0.0540464164066673,0.0262226951127997,0.1474643657955873,0.012207684681349,False,False,False,False,True,0,FAIL
2,1899,-204510.08588276384,0.0,0.0,0.0,0.01,1.4078171740557714,53392.1380462208,4.234967703388969,4.193257719629402,1.7116128821920968,True,0.6383994282011872,-0.3290127327854157,0.0,0.0,1532.6584941213016,1938.1711303750053,-0.3340161877047612,1900,0.1485075897561222,0.1022376869558123,0.0061320216209872,0.0132573090572125,0.0086645413466025,0.0475959688859653,0.0195078569078247,0.1411649305893282,0.0189356220194072,False,False,False,False,True,0,FAIL
2,1949,-237806.0879736569,0.0,0.0,0.0,0.01,1.1448670141727637,55706.4051900696,4.28272814684303,4.204078047907486,1.664329808225201,True,0.6393405554003182,-0.3297415847947765,0.0,0.0,1532.6584941213016,1990.3525492090264,-0.3374863974283999,1950,0.1497565039378396,0.0976013076037593,0.0030462876010021,0.0132573090572125,0.0189835195812612,0.0417191308995994,0.0153614151682874,0.1371996184357199,0.0176287139571968,False,False,False,False,True,0,FAIL
2,1999,-267371.01784286456,0.0,0.0,0.0,0.01,0.9201071849796708,69950.57814072474,4.298720207294219,4.236430437544599,1.620496292285824,True,0.6394479779441105,-0.3368403587607438,0.0,0.0,1532.6584941213016,2041.0742299589328,-0.3486666245639352,2000,0.1503059109220736,0.0996455478960096,0.0073464028106959,0.0140573855893639,0.0251043880167028,0.0388838775027146,0.0085425991506738,0.1322962513901648,0.0399357815132379,False,False,False,False,True,0,FAIL
2,2049,-197704.33764917587,0.0,0.0,0.0,0.01,1.2572382113942595,75929.58955541348,4.3146816119046365,4.272778128936074,1.577752591136807,True,0.6413175503671452,-0.3417317811556984,0.0,0.0,1532.6584941213016,2091.5628746249713,-0.3554034470421198,2050,0.1495804338363484,0.1039426439998836,0.0040141902031573,0.0140399779082586,0.0314287159629989,0.0321325031940225,0.0105128527508521,0.1290363738498377,0.04010782108892,False,False,False,False,True,0,FAIL
2,2099,-215523.8486665436,0.0,0.0,0.0,0.01,1.2129715697190473,119203.93578432564,4.34068403736228,4.284988581689973,1.5381899271838575,True,0.6434422705965992,-0.3448611968652739,0.0,0.0,1532.6584941213016,2144.718729584012,-0.3556565904555996,2100,0.1508345788606697,0.1027927786527286,0.0177458087453344,0.0175722378593834,0.0342690000262435,0.0276716773916225,0.0073557885906171,0.1236531149226335,0.0350050847301912,False,False,False,False,True,0,FAIL
2,2149,-253663.2588597597,0.0,0.0,0.0,0.01,0.963997151617886,77927.31453844393,4.37858190487493,4.295923750223548,1.497424158392345,True,0.6450193884498387,-0.3485923053854178,0.0,0.0,1532.6584941213016,2196.8066932088695,-0.3619714126822033,2150,0.1491157855161661,0.1053423513932803,0.0040953850307763,0.0155476241712803,0.0339115222463292,0.0244835966350333,0.0103696212061225,0.1251385322161375,0.027955224977442,False,False,False,False,True,0,FAIL
2,2199,-233383.93074819163,0.0,0.0,0.0,0.01,0.7794455172104939,91208.75287552476,4.390064523716069,4.316326234385417,1.461003259555977,True,0.6488595910457627,-0.3570292869778046,0.0,0.0,1532.6584941213016,2246.5558979590423,-0.3639097695649311,2200,0.1493711345548052,0.0996494127039762,0.0025733064868714,0.0114840043282612,0.0250626173767675,0.0266998341131656,0.0148888343857433,0.1221672217035193,0.0264233721365311,False,False,False,False,True,0,FAIL
2,2249,-282227.0919717344,0.0,0.0,0.0,0.01,0.7582232680986051,101476.83332015596,4.398809007522154,4.334301738051059,1.4216542451894283,True,0.6525185085539028,-0.3640535718713237,0.0,0.0,1532.6584941213016,2298.005834209034,-0.3681694953957954,2250,0.1491259098083051,0.1061592505288751,0.0078506634005918,0.0114988080092941,0.0232833949178876,0.0231023032124152,0.0204403345707893,0.1227044134830539,0.0195028708318601,False,False,False,False,True,0,FAIL
2,2299,-249977.9168573837,0.0,0.0,0.0,0.01,1.0678265268091236,76802.152372091,4.433247672167218,4.365072623174979,1.3929214130127232,True,0.6506554518376345,-0.3759279923789715,0.0,0.0,1532.6584941213016,2350.3199510418344,-0.384027145498589,2300,0.149086154929613,0.100182101789107,0.0033044355739484,0.0117148492025256,0.0274796777438793,0.0216005819758973,0.0145604957561873,0.1171483914286642,0.0286236984564691,False,False,False,False,True,0,FAIL
2,2349,-219105.8821917037,0.0,0.0,0.0,0.01,0.9026918300175136,55149.46264297379,4.455747068784343,4.380053859486683,1.3650771090305795,True,0.6512039129620164,-0.3750720722899155,0.0,0.0,1532.6584941213016,2401.8182705419604,-0.3846136473024152,2350,0.1492256763442773,0.1046700139954369,0.0106666689332463,0.0117205606553239,0.0265080412284475,0.0221856548703373,0.0120626864601553,0.1125432010013325,0.0289570568468156,False,False,False,False,True,0,FAIL
2,2399,-241845.42913112495,0.0,0.0,0.0,0.01,0.7282730696241743,45109.4438098236,4.461772723208044,4.413132173903928,1.334205980758595,True,0.6529364860909749,-0.3780321545585517,0.0,0.0,1532.6584941213016,2454.1760823340155,-0.3881553516716275,2400,0.1494318600541293,0.1097130388547993,0.0021196584712286,0.0023174344669954,0.018999488907697,0.0272836368835178,0.0122742010285351,0.1089992950354048,0.0261839389894241,False,False,False,False,True,0,FAIL
2,2449,-219609.20003820732,0.0,0.0,0.0,0.01,0.6879634360589025,25098.38774802603,4.480463627159453,4.407967482114704,1.2991772877886034,True,0.6598932995267449,-0.3789416405418826,0.0,0.0,1532.6584941213016,2504.4867738338653,-0.3952334050778788,2450,0.1495652786934882,0.1069653023149429,0.0012997433490856,0.0032091686607941,0.020591748243113,0.0212313070775882,0.0170047705747852,0.110763593926926,0.0313236355129477,False,False,False,False,True,0,FAIL
2,2499,-241370.7579933436,0.0,0.0,0.0,0.01,1.4947005595192846,72285.58526851806,4.510313768311704,4.419846745906727,1.2664255519747043,True,0.6608824832960822,-0.3807921841613169,0.0,0.0,1532.6584941213016,2555.4541246669833,-0.4044516104029804,2500,0.1489670411358907,0.1076943451876659,0.0010653324604599,0.0040102857525384,0.0253488525186866,0.0197367449304841,0.0128179885053613,0.1091887804225144,0.036282115007185,False,False,False,False,True,0,FAIL
2,2549,-194292.4798657384,0.0,0.0,0.0,0.01,1.6037151162094865,55164.91799331627,4.568813246591569,4.394027628328971,1.237459093659884,True,0.6628044466373149,-0.3857946103369923,0.0,0.0,1532.6584941213016,2608.400880499976,-0.4040064443931013,2550,0.1475239002355634,0.1097815663757998,0.0104788717288143,0.0136862051311032,0.0305792918531166,0.0066333386987114,0.0186719326878275,0.1116088229389716,0.0199792988945123,False,False,False,False,True,0,FAIL
2,2599,-194897.65076766533,0.0,0.0,0.0,0.01,1.8211824997244657,62130.36073997493,4.601947191115382,4.40474674767645,1.212530830090225,True,0.6621341741366346,-0.397964290515088,0.0,0.0,1532.6584941213016,2657.942276292015,-0.4124475693386192,2600,0.1487391554841979,0.1038025785602975,0.0032603025966988,0.0136916721184549,0.0328115846959254,0.0056375763819171,0.0167846982443664,0.1117492029799594,0.0278339220362039,False,False,False,False,True,0,FAIL
2,2649,-239760.94358451173,0.0,0.0,0.0,0.01,1.6575518455763054,68257.67701865472,4.567101837495008,4.44705192648145,1.1878765761284196,True,0.6674020714970919,-0.3943124566490915,0.0,0.0,1532.6584941213016,2709.7783203339204,-0.4141329658755266,2650,0.1485503799211583,0.1025490290925971,0.0058988768034592,0.013714047481046,0.023607010222437,0.0076860948734096,0.0221546593187341,0.1096752725894515,0.0259776142038991,False,False,False,False,True,0,FAIL
2,2699,-225185.7202546816,0.0,0.0,0.0,0.01,1.9108693327908808,42228.7032923797,4.575615995584213,4.454407273074635,1.1606435226519285,True,0.6723337217536186,-0.3930782211973617,0.0,0.0,1532.6584941213016,2763.4854487089906,-0.4200849949772847,2700,0.1478695722109565,0.1106550172307192,0.0113375677653554,0.0137332681767041,0.0212371701553318,0.0105354204967164,0.0188521723675563,0.1066319173209074,0.0248515898994058,False,False,False,False,True,0,FAIL
2,2749,-237495.746985538,0.0,0.0,0.0,0.01,1.9165114814177604,115752.44553374508,4.608077735077698,4.460688440084581,1.1369260700364268,True,0.673717011464051,-0.402969851373868,0.0,0.0,1532.6584941213016,2814.0684094170574,-0.4235599888273665,2750,0.1478062353756257,0.0983627837041815,0.0077923663611343,0.0097371373954212,0.0216756464822599,0.0092405226981406,0.0194202880124132,0.1022558978981057,0.0191083784243861,False,False,False,False,True,0,FAIL
2,2799,-227501.53834173564,0.0,0.0,0.0,0.01,2.0774420987222824,55413.38116971063,4.669127672379348,4.421055385453775,1.1118344217567733,True,0.6799498335664022,-0.4058143678602098,0.0,0.0,1532.6584941213016,2862.1828675840516,-0.4307781594622801,2800,0.1473159762650344,0.1049056489875779,0.0014094256604996,0.0096266193083567,0.0219563419149635,0.0061510212067286,0.0258679419187258,0.1015182421356375,0.0267717150691788,False,False,False,False,True,0,FAIL
2,2849,-213399.3668075826,0.0,0.0,0.0,0.01,1.9492904763471317,78867.43029273627,4.687188597534834,4.45111251910689,1.0907825712045327,True,0.680175737503304,-0.4054950043184864,0.0,0.0,1532.6584941213016,2910.2335141249932,-0.4309429554395786,2850,0.1468712542194391,0.1043996021773213,0.0125582349763793,0.0126347926805733,0.0185228997377502,0.010526319465449,0.0272475943266242,0.1004083820917221,0.0184953861009594,False,False,False,False,True,0,FAIL
2,2899,-241989.94845722517,0.0,0.0,0.0,0.01,1.7270363973856548,75163.07805304452,4.739244643648737,4.4409437765418245,1.070860027253296,True,0.6795181709969614,-0.4165085736645741,0.0,0.0,1532.6584941213016,2958.378770875046,-0.4380365287581431,2900,0.1482652206188023,0.1017012472131597,0.0019196134167229,0.0113578835916593,0.0376919132261231,0.0013735279103111,0.0181541233048485,0.0985090128273335,0.0239035628826165,False,False,False,False,True,0,FAIL
2,2949,-242872.7610992945,0.0,0.0,0.0,0.01,1.5532872047671111,99003.74775933754,4.710413542963828,4.483344722414116,1.0507447503996816,True,0.6828864398537219,-0.4192932360678856,0.0,0.0,1532.6584941213016,3006.9850358339027,-0.4467962621931427,2950,0.1486845281380981,0.1070073990348924,0.0055113159181863,0.0122652842886241,0.0294599781777368,0.0064963636159625,0.0156956549384122,0.0946877918218519,0.0267112672158579,False,False,False,False,True,0,FAIL
2,2999,-217905.84594572263,0.0,0.0,0.0,0.01,1.9494806643236875,121554.24336125026,4.7002485855922105,4.526165822595814,1.0294640862269375,True,0.6863462165644679,-0.4186905571314913,0.0,0.0,1532.6584941213016,3055.9017701249104,-0.4487375606645993,3000,0.1489256603662037,0.1100377124582121,0.0075735978778786,0.0138777724442525,0.0200020172864897,0.0146787616733867,0.0187455636202096,0.0945197639861017,0.0251775718372327,False,False,False,False,True,0,FAIL
2,3049,-226426.50961736817,0.0,0.0,0.0,0.01,1.7057525152350443,70172.56057606077,4.750777649882167,4.464560242711285,1.0068002320413891,True,0.6953978241985619,-0.4201782613192747,0.0,0.0,1532.6584941213016,3106.4250790840015,-0.4482025000019305,3050,0.1487227520558974,0.1106368699511225,0.0095493769686735,0.0138367259468298,0.017487201728457,0.0098403782501008,0.0227193093807134,0.0944692731759671,0.0174243405396503,False,False,False,False,True,0,FAIL
2,3099,-258084.61197450888,0.0,0.0,0.0,0.01,1.6234690024878162,94310.48893335342,4.744362738691285,4.493079160095892,0.9883698245909744,True,0.7005503479404906,-0.4258000597476509,0.0,0.0,1532.6584941213016,3155.789895874914,-0.4602470107920344,3100,0.1489693679346795,0.1159063438286657,0.0142853938736408,0.0141093635224514,0.0121979604547,0.0094283487125646,0.0299549209326034,0.0938892399980921,0.0293040553524557,False,False,False,False,True,0,FAIL
2,3149,-241227.3473265389,0.0,0.0,0.0,0.01,1.5293196294646385,51596.604541148714,4.7579413747109065,4.505415880189683,0.967962833534523,True,0.7044119511905911,-0.4360052612842873,0.0,0.0,1532.6584941213016,3206.6604603340384,-0.4675150986326982,3150,0.1488559014248305,0.1103475570963631,0.0039839471695581,0.0047325122796333,0.0039450867106481,0.0145176581582537,0.0366344584385528,0.0960883692546628,0.0294785698745551,False,False,False,False,True,0,FAIL
2,3199,-250126.52522733947,0.0,0.0,0.0,0.01,1.4805426907423849,56819.00464898399,4.769190240493374,4.537943647501227,0.953320546036476,True,0.7036186681724089,-0.4405546447881474,0.0,0.0,1532.6584941213016,3254.5807435000315,-0.4701439939696099,3200,0.1500938900736188,0.1078690959168043,0.0094788741852929,0.0094657434600312,0.0124780334026815,0.0121781679678005,0.0303597012749704,0.0927191921026941,0.0233477317764672,False,False,False,False,True,0,FAIL
2,3249,-246348.46283069585,0.0,0.0,0.0,0.01,1.3639144322763377,48870.57887415308,4.778494545493558,4.552436303620431,0.9346860522434538,True,0.7093072091464299,-0.4519610707583601,0.0,0.0,1532.6584941213016,3304.43812874984,-0.4786583243710927,3250,0.1505184305548373,0.1080731399110503,0.0106950688331144,0.0120557802470353,0.0166471960953718,0.0058041357860703,0.0334539508309582,0.0920654107816934,0.0299207637064933,False,False,False,False,True,0,FAIL
2,3299,-246168.72923861665,0.0,0.0,0.0,0.01,1.206897168873155,83996.62247683122,4.7816402403315905,4.577344465446204,0.9193737880020184,True,0.7103472902712532,-0.4586776145783655,0.0,0.0,1532.6584941213016,3355.3448261669837,-0.4878761483303178,3300,0.1496597625235474,0.1078062794773874,0.0063003841355616,0.0120261442424224,0.0064963239123996,0.0252621124150015,0.0214977176408632,0.0868359395012304,0.0396736483283872,False,False,False,False,True,0,FAIL
2,3349,-225571.5532290922,0.0,0.0,0.0,0.01,1.1418628899201588,47728.503098743015,4.768995145654753,4.627974970629658,0.9047154028963246,True,0.7095101575026335,-0.4610655954511038,0.0,0.0,1532.6584941213016,3403.993102208944,-0.4912656448227359,3350,0.1487502425405777,0.105057509060854,0.0014709426316279,0.0118420330364052,0.0051919316292123,0.0300230211236444,0.012789672560271,0.0846387856177915,0.0310186340307014,False,False,False,False,True,0,FAIL
2,3399,-219697.26836506213,0.0,0.0,0.0,0.01,1.8706499609130276,110218.17042885118,4.7550249815123005,4.6580337974993675,0.8909629492195497,True,0.7164058931548376,-0.4674073081183614,0.0,0.0,1532.6584941213016,3451.8202229999006,-0.4901304349861849,3400,0.1483093417442917,0.1195206754383047,0.0036717367286563,0.0148004883986765,0.000612952739205,0.0338743240065241,0.0170268859634968,0.0795483893052047,0.0226153363534866,False,False,False,False,True,0,FAIL
2,3449,-255336.1430747661,0.0,0.0,0.0,0.01,2.058632188730855,98935.89198520475,4.761178732794203,4.680641409197115,0.8777067864570407,True,0.7174739295230956,-0.473173334453425,0.0,0.0,1532.6584941213016,3501.4896643338725,-0.4993984486061975,3450,0.1474269942402082,0.1150490650898948,0.0177681838488065,0.0207193878366431,0.0016798465347739,0.0314454679873477,0.0196914351159479,0.0793161963138285,0.0292544546365875,False,False,False,False,True,0,FAIL
2,3499,-222393.12560565324,0.0,0.0,0.0,0.01,2.714476073241465,37297.65899885495,4.77125164623667,4.69589171607548,0.8641115710626723,True,0.7205899639525605,-0.4836866674252731,0.0,0.0,1532.6584941213016,3551.0939902090468,-0.5059159219991667,3500,0.1486707850563063,0.1239587778324944,0.0122752110271164,0.0207882834620501,0.001515728267121,0.0315117890481988,0.0159067251264908,0.0755060814392031,0.027257597628074,False,False,False,False,True,0,FAIL
2,3549,-237535.15733817013,0.0,0.0,0.0,0.01,2.844052646999895,57331.19414145262,4.800667386347374,4.689779621957168,0.8506629322221141,True,0.7227095735985498,-0.4834734060715216,0.0,0.0,1532.6584941213016,3599.1245394588914,-0.5151882861255213,3550,0.1491726266905858,0.1119548873182531,0.0032549552715277,0.0150141925161088,0.0039792090285873,0.0245634029424096,0.0174031540580325,0.0747365833968646,0.0273121377952034,False,False,False,False,True,0,FAIL
2,3599,-211945.75535537096,0.0,0.0,0.0,0.01,3.362285668760013,85873.52871514381,4.813904977871873,4.67799086325155,0.8349495292409564,True,0.7306714892711536,-0.4875292188743317,0.0,0.0,1532.6584941213016,3646.496195583837,-0.5157400355406209,3600,0.1493640358580842,0.1065626935655762,0.0041263349022039,0.01302558621041,0.0094170429714192,0.0108072954022668,0.029825269652241,0.0771136132224808,0.0244743907178849,False,False,False,False,True,0,FAIL
2,3649,-241682.45981814532,0.0,0.0,0.0,0.01,3.5846080054912486,61282.71869525454,4.82960443354937,4.703868834913949,0.8228698128836651,True,0.7318864821420488,-0.4890674147759937,0.0,0.0,1532.6584941213016,3694.193637999939,-0.5238352589342078,3650,0.1502243268551983,0.1212106764088967,0.0129121004003124,0.0187839146656515,0.0156843449460386,0.0098399967469508,0.0216086845950404,0.076426451173454,0.0337048239480228,False,False,False,False,True,0,FAIL
2,3699,-233572.68018356783,0.0,0.0,0.0,0.01,3.520731076363235,53008.90617080933,4.790822996003738,4.773239567688931,0.8096895951488056,True,0.7339269666848665,-0.4877379317605351,0.0,0.0,1532.6584941213016,3741.703881083988,-0.5283581592752975,3700,0.1482860822279803,0.1186150251689989,0.0058272095432699,0.0187839146656515,0.006226244565311,0.0197832199471353,0.0229318954804492,0.0774942069011383,0.0289597106691,False,False,False,False,True,0,FAIL
2,3749,-212617.67200968257,0.0,0.0,0.0,0.01,3.2004518927723153,53105.31774141124,4.814065315445944,4.759777724466748,0.7972559592481465,True,0.74194383968399,-0.4932574913280692,0.0,0.0,1532.6584941213016,3789.960019958904,-0.5281406902051639,3750,0.1499638856419519,0.1173310704346433,0.0086977450556671,0.0129849688187087,0.0089732574141302,0.0136046596160993,0.0296338789043075,0.0773691894118576,0.0222247682059971,False,False,False,False,True,0,FAIL
2,3799,-283647.4493455,0.0,0.0,0.0,0.01,2.9608935216467627,78842.86083375802,4.874288798778294,4.745937375085673,0.7853210730261131,True,0.7398439477872494,-0.5005121906026063,0.0,0.0,1532.6584941213016,3839.238105708966,-0.5350270092909768,3800,0.1482603096173005,0.1206739507677208,0.0061158477498532,0.0131576284207809,0.0153356620040563,0.0119744972376908,0.0237085197355049,0.0768128676129263,0.0198387231654555,False,False,False,False,True,0,FAIL
2,3849,-232348.72372052915,0.0,0.0,0.0,0.01,2.7121833755873523,65528.04170654741,4.863461940087822,4.773664400671672,0.7732249021864787,True,0.7461448485267921,-0.5020227474762011,0.0,0.0,1532.6584941213016,3892.209647124866,-0.5303921631688854,3850,0.1493533547584053,0.1182880191848798,7.151051869662656e-05,0.01314966787735,0.0102945451652551,0.0204518435834699,0.021176903003391,0.0739261774428341,0.0146521276282645,False,False,False,False,True,0,FAIL
2,3899,-245415.83848063232,0.0,0.0,0.0,0.01,2.574396802044864,80958.98220299874,4.922084610725333,4.7353784577448845,0.762710068661579,True,0.7479519728445487,-0.5126210076791046,0.0,0.0,1532.6584941213016,3941.853454916971,-0.53847069585511,3900,0.1491387837039594,0.1083954691558356,0.0072261475485607,0.0131595910566694,0.0191486028407501,0.0066986610249544,0.0219507957784386,0.0731096745562488,0.0146354369209021,False,False,False,False,True,0,FAIL
2,3949,-221016.53068375617,0.0,0.0,0.0,0.01,1.9733217809129353,74767.36669747643,4.921895624408805,4.742685705187807,0.7531158293416511,True,0.7557238933708735,-0.5068301859901292,0.0,0.0,1532.6584941213016,3990.906535791932,-0.5341817725158751,3950,0.149483779580429,0.1155169352317612,0.0080769370560839,0.0114145453439888,0.0273591047956481,0.0064010745884094,0.0296990404705571,0.0698709309667703,0.0058236132405775,False,False,False,False,True,0,FAIL
2,3999,-243220.50258266713,0.0,0.0,0.0,0.01,1.7339360171160418,77449.4299891027,4.921415412533235,4.765992680888976,0.7442512700997882,True,0.7579548974332877,-0.519828493277985,0.0,0.0,1532.6584941213016,4040.726310750004,-0.5470874179896501,4000,0.1488241521090723,0.1152690639970202,0.0076000533595191,0.0114145453439888,0.0222992606151099,0.0013057240867113,0.0215798782777374,0.0664839046149551,0.0189467277844862,False,False,False,False,True,0,FAIL
3,1499,-271340.64880733076,0.0,0.0,0.0,0.01,2.568217083825173,50670.27057702285,4.068272776440255,3.94975001319866,2.164166330673758,True,0.6712824158622507,-0.3026812785425755,0.0,0.0,1532.3722150545896,1755.293665124802,-0.2515814471578372,1500,0.134224286754159,0.1110231533850933,0.0108187282698736,0.0138841947111396,0.0549493784205382,0.0303631774563424,0.0229011662436214,0.1516096319490079,0.0006960500287483,False,False,False,False,True,0,FAIL
3,1549,-295213.400240343,0.0,0.0,0.0,0.01,3.249654452648076,83199.7086301273,4.089978473168464,4.003583983198379,2.1025499414883733,True,0.6702531716032613,-0.3141601225676917,0.0,0.0,1532.3722150545896,1814.971822957974,-0.2609927786026679,1550,0.1356470061081855,0.1105342848526794,0.0082490229926236,0.0135471016185177,0.0430478093434016,0.0426550851337016,0.0182296296716631,0.1480645168167349,0.0150136165305214,False,False,False,False,True,0,FAIL
3,1599,-270150.61998733087,0.0,0.0,0.0,0.01,3.4409822484359007,96616.11353005673,4.123704593287257,4.031543353392021,2.0388078992353464,True,0.6730106988663328,-0.311876916389212,0.0,0.0,1532.3722150545896,1876.08627208299,-0.2652211575928415,1600,0.136054260099791,0.1147936959095812,0.0146939811340111,0.0165691014448619,0.0356165884749691,0.046576452604072,0.0204830603899302,0.146552734067767,0.0166859682003998,False,False,False,False,True,0,FAIL
3,1649,-221695.95386219604,0.0,0.0,0.0,0.01,2.821827418949892,109250.62703580366,4.175692557900331,4.03399423438943,1.9770651688908525,True,0.6764135388841388,-0.3212617459341971,0.0,0.0,1532.3722150545896,1935.1867070419248,-0.2712194701862164,1650,0.1343545874827694,0.1088768167201181,0.0039457869308217,0.0165610764814775,0.0404855362039263,0.0392844785231386,0.0194773741263256,0.1449930189965085,0.0266330108525066,False,False,False,False,True,0,FAIL
3,1699,-219231.85351551036,0.0,0.0,0.0,0.01,2.3681687176880173,58936.2968690179,4.202929896300356,4.065695992647964,1.920861368739354,True,0.679513382574069,-0.333489279902753,0.0,0.0,1532.3722150545896,1994.2628729999997,-0.277105880184469,1700,0.133564180859252,0.1087942205323017,0.0082604444944741,0.0185114492916842,0.0356517571855643,0.0394907440544146,0.021060716288622,0.1419951672397273,0.0323577156365569,False,False,False,False,True,0,FAIL
3,1749,-287299.1823415943,0.0,0.0,0.0,0.01,2.058546444066109,113049.6530636118,4.235479281888266,4.087236326315183,1.8680625360753256,True,0.6826642036611872,-0.332970475054376,0.0,0.0,1532.3722150545896,2053.6270192079246,-0.2847020868930915,1750,0.1341518007749105,0.1085942941568077,0.000540036240843,0.0185426292191723,0.0411001215101209,0.0348088645248666,0.0169552896515497,0.1368211816262052,0.0331206397352543,False,False,False,False,True,0,FAIL
3,1799,-221574.72174920212,0.0,0.0,0.0,0.01,1.775320493740227,82292.59811258382,4.259614210155002,4.098836607212685,1.8113882665331855,True,0.6890913746915857,-0.3338643981382369,0.0,0.0,1532.3722150545896,2112.637728916947,-0.2835646091315913,1800,0.134173553576047,0.1127890072182158,0.0108624036343521,0.018546132488912,0.0414759486142534,0.0237918386161119,0.0281061006295024,0.1384802658951716,0.0225718305289233,False,False,False,False,True,0,FAIL
3,1849,-309475.7163147945,0.0,0.0,0.0,0.01,1.7955276944517524,172470.07854810826,4.266344349045358,4.130666609913122,1.76059139289872,True,0.6944731297672887,-0.3439021636398286,0.0,0.0,1532.3722150545896,2171.5242154998705,-0.2910379966609013,1850,0.1336981616997214,0.1095041123179226,0.0173173438181316,0.0185601487161897,0.0345901973653244,0.0245869256094449,0.0318901778784627,0.136460382776117,0.0258168390680597,False,False,False,False,True,0,FAIL
3,1899,-230631.5322841018,0.0,0.0,0.0,0.01,1.571332854048899,85584.9497829774,4.284155565338492,4.160420452463827,1.716511186405962,True,0.6972634991327835,-0.3510369884007478,0.0,0.0,1532.3722150545896,2230.4744532499462,-0.2980120505588974,1900,0.1324739164341874,0.1120014447112291,0.0139978178923231,0.0140427202692635,0.0259748546939718,0.0313402079250942,0.0308242798969404,0.1317882620081072,0.026792580372681,False,False,False,False,True,0,FAIL
3,1949,-234992.2186912376,0.0,0.0,0.0,0.01,1.467612183729804,79017.1788889315,4.296018223279752,4.180784073020977,1.6650908215560447,True,0.7035814739292326,-0.3550997593063423,0.0,0.0,1532.3722150545896,2293.20680508297,-0.3008328679904076,1950,0.1337971153566951,0.1190622874560071,0.0017439892637729,0.0127077917828143,0.0221484367515474,0.0283071042648363,0.0354195987487268,0.1331540897983541,0.0237269878059386,False,False,False,False,True,0,FAIL
3,1999,-228815.658589548,0.0,0.0,0.0,0.01,1.4100974578730847,65717.76689666146,4.2997866254361785,4.217406191794428,1.622615128440793,True,0.707142715398573,-0.3597596498742353,0.0,0.0,1532.3722150545896,2354.5779368749354,-0.3091913817654766,2000,0.1337515399561723,0.1144887338120355,0.0029836410426557,0.0127052564691237,0.0151830145464063,0.0318478930716978,0.0358573242981035,0.1313914298341431,0.0244892948723851,False,False,False,False,True,0,FAIL
3,2049,-300072.056594649,0.0,0.0,0.0,0.01,1.6801476837827385,92429.4172052653,4.320414287852394,4.236868541162932,1.5805611035237812,True,0.7104256079902481,-0.359804219132164,0.0,0.0,1532.3722150545896,2414.2265539579093,-0.2963468097435106,2050,0.1342422560446207,0.1171653306250139,0.0005120418051294,0.0132188263728361,0.0142736113407743,0.0336758810310596,0.0309599482480983,0.1274310799479696,0.0127822006119193,False,False,False,False,True,0,FAIL
3,2099,-253370.6833093057,0.0,0.0,0.0,0.01,1.7640719180210618,40418.31349806481,4.33874985331925,4.267565585039827,1.542678896492568,True,0.7111062417320444,-0.3696748977998949,0.0,0.0,1532.3722150545896,2473.385581166949,-0.3066223006295897,2100,0.1339962207739907,0.1154253281985809,0.0022293431000096,0.0132188263728361,0.016971322132048,0.0331421022452314,0.0239506919012536,0.1237723285965693,0.0155843039686883,False,False,False,False,True,0,FAIL
3,2149,-289767.113934906,0.0,0.0,0.0,0.01,1.9717872338244975,68453.07833891003,4.364181112159033,4.290868123801674,1.501216145547205,True,0.7128613796891524,-0.3821608157279532,0.0,0.0,1532.3722150545896,2531.963316374924,-0.3188261847602937,2150,0.1338539609573128,0.1126094398817597,0.0104174811183375,0.0132137679757258,0.0186794213235387,0.0313544442991563,0.0223701377969285,0.1254259468646647,0.0208141342013962,False,False,False,False,True,0,FAIL
