epoch,window_name,number_of_months,window_start,window_end,sensor_mode,sensor_keys,supplemental_sensor_used,scene_count,coverage_at_least_1_core_pct,coverage_at_least_3_core_pct,mean_valid_observations_core,median_valid_observations_core,maximum_valid_observations_core
2015,Jan-Dec_12m,12,2015-01-01,2016-01-01,primary_plus_supplemental,"LC08,LE07",True,43,99.88790246093374,99.88790246093374,12.741404468108769,12.0,28.0
2015,Feb-Jan_12m,12,2014-02-01,2015-02-01,primary_only,LC08,False,20,99.88790246093374,99.40460211205662,6.132320849342912,6.000000000000001,14.0
2015,Feb-Jan_12m,12,2014-02-01,2015-02-01,primary_plus_supplemental,"LC08,LE07",True,43,99.88790246093372,99.86276891873496,10.123792860103928,10.000000000000002,25.0
2015,Mar-Feb_12m,12,2014-03-01,2015-03-01,primary_only,LC08,False,20,99.88790246093374,99.40460211205662,6.132320849342912,6.000000000000001,14.0
2015,Mar-Feb_12m,12,2014-03-01,2015-03-01,primary_plus_supplemental,"LC08,LE07",True,43,99.88790246095478,99.86276891509048,10.020669562146487,9.999999999999998,23.0
2015,Apr-Mar_12m,12,2014-04-01,2015-04-01,primary_only,LC08,False,18,99.88790246095478,99.07326729943874,5.785853587703179,5.9999999999999964,14.0
2015,Apr-Mar_12m,12,2014-04-01,2015-04-01,primary_plus_supplemental,"LC08,LE07",True,42,99.88790246093372,99.88790246093372,10.011757245531575,9.999999999999998,24.0
2015,May-Apr_12m,12,2014-05-01,2015-05-01,primary_only,LC08,False,20,99.88790246093376,99.1219285525797,6.464878990294299,6.0,15.0
2015,May-Apr_12m,12,2014-05-01,2015-05-01,primary_plus_supplemental,"LC08,LE07",True,46,99.8879024609548,99.8879024609548,11.376625698465574,11.000000000000004,28.0
2015,Jun-May_12m,12,2014-06-01,2015-06-01,primary_only,LC08,False,20,99.88790246093374,97.20744732384222,6.25301266785619,5.999999999999997,15.0
2015,Jun-May_12m,12,2014-06-01,2015-06-01,primary_plus_supplemental,"LC08,LE07",True,45,99.88790246093372,99.85884066394082,10.307322210672407,9.999999999999998,26.0
2015,Jul-Jun_12m,12,2014-07-01,2015-07-01,primary_only,LC08,False,18,99.88790246093374,97.20558553710184,6.249182660207164,6.0,15.0
2015,Jul-Jun_12m,12,2014-07-01,2015-07-01,primary_plus_supplemental,"LC08,LE07",True,41,99.88790246095478,99.85884066396191,10.138804091224547,9.999999999999996,24.0
2015,Aug-Jul_12m,12,2014-08-01,2015-08-01,primary_only,LC08,False,19,99.88790246093372,96.84700570141882,6.7356464280724015,5.999999999999999,17.0
2015,Aug-Jul_12m,12,2014-08-01,2015-08-01,primary_plus_supplemental,"LC08,LE07",True,42,99.88790246095478,99.86163336189456,10.62526785908979,10.0,26.0
2015,Sep-Aug_12m,12,2014-09-01,2015-09-01,primary_only,LC08,False,19,99.88790246093372,96.84700570141882,6.7356464280724015,5.999999999999999,17.0
2015,Sep-Aug_12m,12,2014-09-01,2015-09-01,primary_plus_supplemental,"LC08,LE07",True,40,99.88790246093372,99.8616333618735,10.61546399651987,9.999999999999996,25.0
2015,Oct-Sep_12m,12,2014-10-01,2015-10-01,primary_only,LC08,False,19,99.88790246093372,96.84700570141882,6.7356464280724015,5.999999999999999,17.0
2015,Oct-Sep_12m,12,2014-10-01,2015-10-01,primary_plus_supplemental,"LC08,LE07",True,41,99.88790246093374,99.8616333618735,10.615470209298776,9.999999999999996,25.0
2015,Nov-Oct_12m,12,2014-11-01,2015-11-01,primary_only,LC08,False,15,99.88790246093374,95.66250233016426,6.301213002444787,5.999999999999997,14.0
2015,Nov-Oct_12m,12,2014-11-01,2015-11-01,primary_plus_supplemental,"LC08,LE07",True,37,99.88790246093374,99.76385854448999,10.05665964216586,9.0,24.0
2015,Dec-Nov_12m,12,2014-12-01,2015-12-01,primary_only,LC08,False,17,99.88790246093374,97.60811991795818,6.5279411447617655,5.999999999999999,16.0
2015,Dec-Nov_12m,12,2014-12-01,2015-12-01,primary_plus_supplemental,"LC08,LE07",True,40,99.88790246095478,99.88068535307791,10.257323106043485,10.0,24.0
2020,Jan-Mar_3m,3,2020-01-01,2020-04-01,primary_only,LC08,False,12,99.88790246093374,99.12428297219414,5.732293695844514,5.000000000000001,12.0
2020,Feb-Apr_3m,3,2020-02-01,2020-05-01,primary_only,LC08,False,10,99.81423565183218,90.05311759028226,4.7952040879597915,4.0,10.0
2020,Mar-May_3m,3,2020-03-01,2020-06-01,primary_only,LC08,False,10,95.34361215667414,44.94960024842136,2.6819838060872314,2.0,10.0
2020,Apr-Jun_3m,3,2020-04-01,2020-07-01,primary_only,LC08,False,7,79.26977672796403,16.88716430211282,1.5789786240205272,1.0,7.0
2020,May-Jul_3m,3,2020-05-01,2020-08-01,primary_only,LC08,False,5,45.187652733850584,3.4709882384335984,0.6722578468920332,0.0,5.0
2020,Jun-Aug_3m,3,2020-06-01,2020-09-01,primary_only,LC08,False,2,38.19148937626371,0.0,0.43233484636833225,0.0,2.0
2020,Jul-Sep_3m,3,2020-07-01,2020-10-01,primary_only,LC08,False,1,31.17414819336662,0.0,0.312091237216446,0.0,1.0
2020,Aug-Oct_3m,3,2020-08-01,2020-11-01,primary_only,LC08,False,4,47.7583317216621,0.3735101774155055,0.5796186620670986,0.0,4.0
2020,Sep-Nov_3m,3,2020-09-01,2020-12-01,primary_only,LC08,False,3,24.188622598737865,0.058330694891211544,0.2675274248506526,0.0,3.0
2020,Oct-Dec_3m,3,2020-10-01,2021-01-01,primary_only,LC08,False,5,36.89698252319288,1.0298123182858139,0.452356403492946,0.0,4.0
2020,Nov-Jan_3m,3,2019-11-01,2020-02-01,primary_only,LC08,False,12,99.88759216760971,86.77250905171596,4.261394266969441,4.0,11.0
2020,Dec-Feb_3m,3,2019-12-01,2020-03-01,primary_only,LC08,False,12,99.88790246095478,99.53555374032248,6.414374007097429,6.000000000000001,12.000000000000004
2020,Jan-Apr_4m,4,2020-01-01,2020-05-01,primary_only,LC08,False,14,99.88790246093372,99.63934125821302,6.639014472973009,5.999999999999999,13.000000000000002
2020,Feb-May_4m,4,2020-02-01,2020-06-01,primary_only,LC08,False,14,99.8142356518322,92.19321612670997,5.347218325699938,4.999999999999998,14.0
2020,Mar-Jun_4m,4,2020-03-01,2020-07-01,primary_only,LC08,False,11,95.54259892998748,49.668504323573565,2.802227415239117,2.0,10.0
2020,Apr-Jul_4m,4,2020-04-01,2020-08-01,primary_only,LC08,False,7,79.26977672796403,16.88716430211282,1.5789786240205272,1.0,7.0
2020,May-Aug_4m,4,2020-05-01,2020-09-01,primary_only,LC08,False,6,61.926145392771915,7.213345389075856,0.9843490841084789,1.0,6.0
2020,Jun-Sep_4m,4,2020-06-01,2020-10-01,primary_only,LC08,False,2,38.19148937626371,0.0,0.43233484636833225,0.0,2.0
2020,Jul-Oct_4m,4,2020-07-01,2020-11-01,primary_only,LC08,False,4,47.7583317216621,0.3735101774155055,0.5796186620670986,0.0,4.0
2020,Aug-Nov_4m,4,2020-08-01,2020-12-01,primary_only,LC08,False,4,47.7583317216621,0.3735101774155055,0.5796186620670986,0.0,4.0
2020,Sep-Dec_4m,4,2020-09-01,2021-01-01,primary_only,LC08,False,5,36.89698252319288,1.0298123182858139,0.452356403492946,0.0,4.0
2020,Oct-Jan_4m,4,2019-10-01,2020-02-01,primary_only,LC08,False,12,99.88759216760971,86.77250905171596,4.261394266969441,4.0,11.0
2020,Nov-Feb_4m,4,2019-11-01,2020-03-01,primary_only,LC08,False,16,99.88790246093372,99.61591570493769,6.926628786582152,6.0,15.0
2020,Dec-Mar_4m,4,2019-12-01,2020-04-01,primary_only,LC08,False,16,99.88790246095478,99.84420480906209,7.637622798316018,6.999999999999999,15.000000000000002
2020,Jan-Jun_6m,6,2020-01-01,2020-07-01,primary_only,LC08,False,19,99.88790246093372,99.67664056697771,7.311272319865043,6.0,16.0
2020,Feb-Jul_6m,6,2020-02-01,2020-08-01,primary_only,LC08,False,15,99.81721588860343,93.42002842103597,5.467461934851825,5.000000000000002,14.0
2020,Mar-Aug_6m,6,2020-03-01,2020-09-01,primary_only,LC08,False,12,97.46069333514814,58.88182656614621,3.114318652455563,2.9999999999999987,11.0
2020,Apr-Sep_6m,6,2020-04-01,2020-10-01,primary_only,LC08,False,8,87.38146005543476,26.762779304401512,1.891069861236974,2.0,8.0
2020,May-Oct_6m,6,2020-05-01,2020-11-01,primary_only,LC08,False,9,69.14589474606825,14.313771468135084,1.251876508959132,1.0,7.0
2020,Jun-Nov_6m,6,2020-06-01,2020-12-01,primary_only,LC08,False,5,52.18606282270408,2.15854508370664,0.6998622712189847,1.0,4.0
2020,Jul-Dec_6m,6,2020-07-01,2021-01-01,primary_only,LC08,False,6,56.6190686627864,2.826891905713079,0.7644476407093922,1.0,5.0
2020,Aug-Jan_6m,6,2019-08-01,2020-02-01,primary_only,LC08,False,13,99.88759216760972,87.8889945162277,4.429916394268794,4.0,11.0
2020,Sep-Feb_6m,6,2019-09-01,2020-03-01,primary_only,LC08,False,17,99.88790246095478,99.65838573892559,7.095150913881504,5.999999999999999,15.0
2020,Oct-Mar_6m,6,2019-10-01,2020-04-01,primary_only,LC08,False,20,99.88790246093374,99.84637703863396,8.14987757780074,6.999999999999998,17.0
2020,Nov-Apr_6m,6,2019-11-01,2020-05-01,primary_only,LC08,False,22,99.88790246095478,99.85790525206369,9.056598354929232,8.0,19.0
2020,Dec-May_6m,6,2019-12-01,2020-06-01,primary_only,LC08,False,22,99.88790246095478,99.85635366662974,9.09635781318466,8.0,20.0
2020,Jan-Dec_12m,12,2020-01-01,2021-01-01,primary_only,LC08,False,25,99.88790246093372,99.80679270925535,8.075719960574435,8.0,19.0
2020,Feb-Jan_12m,12,2019-02-01,2020-02-01,primary_only,LC08,False,18,99.88790246095478,94.67757309218634,5.190423841867964,4.999999999999999,14.0
2020,Mar-Feb_12m,12,2019-03-01,2020-03-01,primary_only,LC08,False,20,99.88790246093374,99.67079747818481,7.31670091207249,6.999999999999997,17.0
2020,Apr-Mar_12m,12,2019-04-01,2020-04-01,primary_only,LC08,False,23,99.88790246093372,99.84637703863396,8.474403375268778,6.999999999999999,19.0
2020,May-Apr_12m,12,2019-05-01,2020-05-01,primary_only,LC08,False,25,99.88790246093374,99.85790525204263,9.381124152397273,8.0,21.0
2020,Jun-May_12m,12,2019-06-01,2020-06-01,primary_only,LC08,False,27,99.88790246093374,99.85790525204264,9.777134719968736,8.999999999999996,22.0
2020,Jul-Jun_12m,12,2019-07-01,2020-07-01,primary_only,LC08,False,28,99.88790246093374,99.85987666180934,9.897378329120619,9.0,22.0
2020,Aug-Jul_12m,12,2019-08-01,2020-08-01,primary_only,LC08,False,28,99.88790246093374,99.85987666180934,9.897378329120619,9.0,22.0
2020,Sep-Aug_12m,12,2019-09-01,2020-09-01,primary_only,LC08,False,29,99.88790246093374,99.86018697775854,10.209469566337065,9.0,22.0
2020,Oct-Sep_12m,12,2019-10-01,2020-10-01,primary_only,LC08,False,28,99.8879024609548,99.86018697777962,10.040947439037714,8.999999999999998,21.0
2020,Nov-Oct_12m,12,2019-11-01,2020-11-01,primary_only,LC08,False,31,99.88790246095478,99.86018697777959,10.308474863888364,10.0,23.0
2020,Dec-Nov_12m,12,2019-12-01,2020-12-01,primary_only,LC08,False,27,99.8879024609548,99.85863539234569,9.796220084403643,9.0,23.0
2025,Jan-Mar_3m,3,2025-01-01,2025-04-01,primary_only,"LC08,LC09",False,11,99.6271045330467,87.77555578459919,4.681151318077589,4.0,11.0
2025,Feb-Apr_3m,3,2025-02-01,2025-05-01,primary_only,"LC08,LC09",False,9,99.53647591790332,71.41098157872953,3.2261260631313364,3.0000000000000004,8.0
2025,Mar-May_3m,3,2025-03-01,2025-06-01,primary_only,"LC08,LC09",False,9,97.93580527392844,55.050162636816765,2.8506569039140137,2.9999999999999996,9.0
2025,Apr-Jun_3m,3,2025-04-01,2025-07-01,primary_only,"LC08,LC09",False,8,99.10843757029971,61.92976072907326,3.1038060579954374,3.0000000000000004,8.0
2025,May-Jul_3m,3,2025-05-01,2025-08-01,primary_only,"LC08,LC09",False,6,95.84732801593108,46.05611157431835,2.6841847987431176,2.0,6.000000000000001
2025,Jun-Aug_3m,3,2025-06-01,2025-09-01,primary_only,"LC08,LC09",False,3,81.67959050172125,0.9828623267611948,1.2555756340658608,1.0,3.0000000000000004
2025,Jul-Sep_3m,3,2025-07-01,2025-10-01,primary_only,"LC08,LC09",False,1,1.0411985179324188,0.0,0.010423568992970663,0.0,1.0
2025,Aug-Oct_3m,3,2025-08-01,2025-11-01,primary_only,"LC08,LC09",False,2,12.112382228207524,0.0,0.1220391388016426,0.0,2.0
2025,Sep-Nov_3m,3,2025-09-01,2025-12-01,primary_only,"LC08,LC09",False,2,14.853957477339863,0.0,0.15161719244033933,0.0,2.0
2025,Oct-Dec_3m,3,2025-10-01,2026-01-01,primary_only,"LC08,LC09",False,8,75.85213064829944,23.136427616607957,1.652614392182521,2.0,7.0
2025,Nov-Jan_3m,3,2024-11-01,2025-02-01,primary_only,"LC08,LC09",False,19,99.88790246093374,99.86953772836524,7.902907690165546,7.0,18.0
2025,Dec-Feb_3m,3,2024-12-01,2025-03-01,primary_only,"LC08,LC09",False,16,99.88790246095478,98.31078032017932,6.650363453656993,6.000000000000001,16.0
2025,Jan-Apr_4m,4,2025-01-01,2025-05-01,primary_only,"LC08,LC09",False,13,99.78504144312176,95.1616319449833,5.100772577329908,4.999999999999998,11.0
2025,Feb-May_4m,4,2025-02-01,2025-06-01,primary_only,"LC08,LC09",False,13,99.80195155366899,91.68572873555256,4.6651587968015615,4.0,12.0
2025,Mar-Jun_4m,4,2025-03-01,2025-07-01,primary_only,"LC08,LC09",False,11,99.67038712907417,85.71947825858442,4.095808968986902,4.0,11.0
2025,Apr-Jul_4m,4,2025-04-01,2025-08-01,primary_only,"LC08,LC09",False,8,99.10843757029971,61.92976072907326,3.1038060579954374,3.0000000000000004,8.0
2025,May-Aug_4m,4,2025-05-01,2025-09-01,primary_only,"LC08,LC09",False,7,95.84732801593108,46.1153799056051,2.6946083677360884,2.0,7.0
2025,Jun-Sep_4m,4,2025-06-01,2025-10-01,primary_only,"LC08,LC09",False,3,81.67959050172125,0.9828623267611948,1.2555756340658608,1.0,3.0000000000000004
2025,Jul-Oct_4m,4,2025-07-01,2025-11-01,primary_only,"LC08,LC09",False,2,12.112382228207524,0.0,0.1220391388016426,0.0,2.0
2025,Aug-Nov_4m,4,2025-08-01,2025-12-01,primary_only,"LC08,LC09",False,3,15.669104630025846,0.03022854197153279,0.16204076143330998,0.0,3.0
2025,Sep-Dec_4m,4,2025-09-01,2026-01-01,primary_only,"LC08,LC09",False,8,75.85213064829944,23.136427616607957,1.652614392182521,2.0,7.0
2025,Oct-Jan_4m,4,2024-10-01,2025-02-01,primary_only,"LC08,LC09",False,21,99.88790246093372,99.86953772836524,8.038913460497138,6.999999999999998,20.0
2025,Nov-Feb_4m,4,2024-11-01,2025-03-01,primary_only,"LC08,LC09",False,23,99.8879024609548,99.88076607174105,9.717409583053099,8.0,21.0
2025,Dec-Mar_4m,4,2024-12-01,2025-04-01,primary_only,"LC08,LC09",False,19,99.88790246093374,99.44431123564053,7.642366364648459,7.000000000000002,18.0
2025,Jan-Jun_6m,6,2025-01-01,2025-07-01,primary_only,"LC08,LC09",False,19,99.8677336259914,98.98625669271152,7.784957376073026,7.0,17.0
2025,Feb-Jul_6m,6,2025-02-01,2025-08-01,primary_only,"LC08,LC09",False,15,99.8612175398771,96.81373656831013,5.9103108618744535,4.999999999999999,14.0
2025,Mar-Aug_6m,6,2025-03-01,2025-09-01,primary_only,"LC08,LC09",False,12,99.67038712905311,85.76354163008777,4.106232537979874,4.0,11.0
2025,Apr-Sep_6m,6,2025-04-01,2025-10-01,primary_only,"LC08,LC09",False,9,99.10843757027867,61.98840837592224,3.114229626988408,3.000000000000001,8.0
2025,May-Oct_6m,6,2025-05-01,2025-11-01,primary_only,"LC08,LC09",False,8,96.1509327502852,50.97645603319979,2.8062239375447606,2.9999999999999996,7.0
2025,Jun-Nov_6m,6,2025-06-01,2025-12-01,primary_only,"LC08,LC09",False,5,83.2782503069764,7.323139492715317,1.4071928265061997,1.0,5.0
2025,Jul-Dec_6m,6,2025-07-01,2026-01-01,primary_only,"LC08,LC09",False,9,76.05631211336144,23.47572395576522,1.6630379611754915,2.0,7.0
2025,Aug-Jan_6m,6,2024-08-01,2025-02-01,primary_only,"LC08,LC09",False,24,99.88790246093372,99.86953772836523,8.129316788012792,7.0,21.0
2025,Sep-Feb_6m,6,2024-09-01,2025-03-01,primary_only,"LC08,LC09",False,26,99.88790246093372,99.88076607171999,9.893362388835417,8.999999999999993,24.0
2025,Oct-Mar_6m,6,2024-10-01,2025-04-01,primary_only,"LC08,LC09",False,28,99.88790246093374,99.88790246093374,10.845418264376153,8.999999999999998,24.0
2025,Nov-Apr_6m,6,2024-11-01,2025-05-01,primary_only,"LC08,LC09",False,28,99.8879024609548,99.8879024609548,11.129033753296882,9.999999999999998,23.0
2025,Dec-May_6m,6,2024-12-01,2025-06-01,primary_only,"LC08,LC09",False,25,99.88790246093374,99.83091586390847,9.501020357571004,8.0,21.0
2025,Jan-Dec_12m,12,2025-01-01,2026-01-01,primary_only,"LC08,LC09",False,28,99.88448926877088,99.36184513372014,9.44799533724852,8.0,21.0
2025,Feb-Jan_12m,12,2024-02-01,2025-02-01,primary_only,"LC08,LC09",False,45,99.88790246093372,99.88790246093372,17.133549249733857,14.0,37.0
2025,Mar-Feb_12m,12,2024-03-01,2025-03-01,primary_only,"LC08,LC09",False,45,99.88790246093372,99.88790246093372,16.560729536172197,14.000000000000002,36.0
2025,Apr-Mar_12m,12,2024-04-01,2025-04-01,primary_only,"LC08,LC09",False,42,99.88790246093372,99.88790246093372,14.771961619157388,12.000000000000002,32.0
2025,May-Apr_12m,12,2024-05-01,2025-05-01,primary_only,"LC08,LC09",False,38,99.8879024609548,99.8879024609548,13.160361885843962,11.0,28.0
2025,Jun-May_12m,12,2024-06-01,2025-06-01,primary_only,"LC08,LC09",False,38,99.88790246095478,99.88790246095478,13.021247728224296,10.999999999999996,29.0
2025,Jul-Jun_12m,12,2024-07-01,2025-07-01,primary_only,"LC08,LC09",False,39,99.8879024609548,99.8879024609548,14.039627649887246,12.000000000000002,30.0
2025,Aug-Jul_12m,12,2024-08-01,2025-08-01,primary_only,"LC08,LC09",False,39,99.8879024609548,99.8879024609548,14.039627649887246,12.000000000000002,30.0
2025,Sep-Aug_12m,12,2024-09-01,2025-09-01,primary_only,"LC08,LC09",False,38,99.88790246093374,99.88790246093374,13.999594926815288,12.0,30.0
2025,Oct-Sep_12m,12,2024-10-01,2025-10-01,primary_only,"LC08,LC09",False,37,99.88790246093372,99.88790246093372,13.959647891364567,12.000000000000002,29.0
2025,Nov-Oct_12m,12,2024-11-01,2025-11-01,primary_only,"LC08,LC09",False,36,99.88790246093374,99.88790246093374,13.935257690841647,12.000000000000004,28.000000000000004
2025,Dec-Nov_12m,12,2024-12-01,2025-12-01,primary_only,"LC08,LC09",False,30,99.88790246093374,99.85873499922234,10.908213184077201,9.999999999999996,24.0
